,userId,productId,rating
256821,6100,69666,4
30502,258,24305,4
225030,4706,19915,5
256041,6078,16667,4
187434,3169,4845,5
265407,6453,68217,5
184633,3078,87089,5
241331,5465,4368,3
251441,5939,50795,3
276533,7000,79205,5
195236,3488,5210,5
5269,32,4835,5
119022,1587,68244,5
137446,2054,4368,3
235416,5136,98109,4
282612,7300,88882,5
100943,1220,61695,3
257878,6153,75354,5
173788,2884,24775,5
155324,2514,4338,3
64505,634,44701,5
221104,4485,66570,5
176368,2919,42275,4
250831,5894,8252,5
151274,2427,20319,4
114422,1475,2634,3
51831,433,883,5
268307,6556,21284,4
38281,321,9185,5
113132,1451,66296,4
260187,6258,73033,4
278594,7111,1952,3
62401,582,13964,5
261558,6324,102269,5
210688,4003,16410,4
272437,6797,2104,4
117602,1547,67741,4
216290,4271,13817,4
55679,486,39966,5
162264,2688,14805,1
230823,4893,5215,5
52706,441,38310,4
201288,3780,91012,5
14176,120,11995,4
100740,1209,17878,5
26509,245,21172,5
188124,3196,49455,5
69093,720,47074,4
254869,6045,101342,5
113591,1457,1065,5
22313,219,17986,5
130124,1878,72253,4
163509,2712,82409,5
276554,7000,55009,3
266838,6505,102861,2
177742,2934,42161,5
112748,1444,1888,5
205289,3867,72496,3
79299,887,9085,5
142429,2223,11736,5
107425,1338,2739,4
241720,5487,1445,5
65714,650,2466,5
76708,824,44436,4
283467,7340,30856,2
156699,2547,16409,1
26474,245,21141,4
135784,2029,2707,3
100288,1198,27537,5
192799,3372,1817,5
276445,6997,42829,4
162564,2695,2754,3
175281,2905,1959,5
184981,3094,2741,4
89161,1029,56567,5
223973,4656,8864,3
44742,356,33849,3
259629,6236,10280,5
185895,3129,79504,4
65167,645,45019,4
39280,330,30014,5
185024,3096,4248,5
154082,2482,38826,5
239652,5362,51105,5
70426,733,8548,5
73960,764,14864,4
192691,3369,84057,4
175547,2908,84949,5
201266,3779,66509,5
70989,739,14071,3
83199,933,44773,4
84714,962,1243,5
38016,316,29112,2
252668,5974,101042,2
145377,2292,76983,5
139216,2104,2741,4
178081,2939,85464,3
87847,1012,7273,4
122982,1694,69800,1
268341,6558,70816,5
27520,249,21981,3
117043,1533,3427,5
264584,6423,35160,5
151819,2440,39861,5
98306,1156,14231,4
1557,8,1516,5
27234,248,4063,3
68457,713,46645,5
175844,2914,81071,4
92443,1087,11075,3
148203,2368,67510,1
39766,330,30445,4
78011,854,7180,4
145298,2288,76958,3
152561,2448,17132,5
243242,5557,58895,2
143285,2238,76393,4
41502,336,31648,4
45719,372,34497,5
125032,1731,70464,5
251609,5951,38308,3
203355,3838,26343,4
37487,308,8491,5
195842,3518,17955,1
136001,2030,31623,4
206621,3892,91896,5
117455,1546,6954,4
266686,6500,102841,5
250702,5886,1340,5
48511,396,2802,5
227610,4796,2092,2
267186,6515,26468,5
54187,471,7959,5
175305,2905,6808,5
103421,1263,62758,5
82370,923,53232,4
226735,4759,13734,4
208537,3938,58893,4
186794,3152,24718,5
181362,3002,36232,1
231108,4912,31595,4
84256,952,54117,4
212321,4047,3626,5
35673,290,25488,4
128533,1814,10071,5
221062,4484,1055,4
126569,1762,31605,4
61938,579,43400,5
128207,1813,71496,5
254292,6026,82056,4
93115,1095,37053,4
262990,6384,2662,4
232220,4972,32123,4
88563,1021,56267,5
249723,5823,984,3
4556,23,3281,4
84240,952,17164,4
34548,279,26015,4
140086,2148,75251,5
3088,15,2935,2
151386,2430,78958,5
251048,5909,53125,5
80814,903,52517,4
203471,3839,66733,5
231438,4927,97347,2
260629,6281,12269,4
206403,3889,91865,5
149916,2405,1611,4
144268,2264,76687,4
86631,999,55256,3
212008,4038,93080,3
214072,4147,49743,4
197459,3597,89979,5
37373,307,23040,5
268373,6559,23332,5
180456,2971,5037,2
230065,4852,38314,5
202149,3806,4992,5
233833,5064,455,4
265560,6457,102682,5
225427,4717,64919,3
50837,419,3444,5
234812,5114,98021,5
67639,696,46123,5
148175,2367,45875,5
159685,2628,2096,2
213135,4098,46240,5
88535,1021,6921,5
232800,5000,91781,5
150827,2415,31618,4
100811,1210,24692,4
229134,4835,16974,5
239606,5360,79374,5
229669,4843,73773,5
23007,227,18482,5
60479,571,42605,3
214600,4171,16340,4
257337,6126,66125,5
222567,4574,34628,5
75398,791,50059,4
4778,27,4380,4
245857,5662,99838,4
160747,2658,2790,3
49045,406,36515,5
104622,1282,63276,5
9757,67,8493,3
261474,6320,102260,5
92401,1086,14842,5
128208,1813,71497,5
15924,135,13339,3
21388,203,7248,3
257408,6132,83027,5
207220,3902,76107,4
112567,1444,5310,5
44084,355,33303,5
145887,2309,77153,4
238797,5323,82484,2
245168,5648,65828,3
174206,2889,12835,5
201965,3802,84428,5
276805,7019,93893,4
161839,2682,17500,5
267508,6527,39111,5
31128,259,24775,4
229356,4839,62230,5
235530,5140,98139,1
121142,1654,44309,5
6508,46,5885,3
188512,3211,39100,5
247045,5700,15535,2
63719,619,44311,5
155258,2512,17394,5
139998,2143,61631,2
276592,7001,67289,5
34634,280,27163,4
261661,6328,63588,4
10887,80,9376,4
167211,2783,12475,5
152354,2448,12506,5
18439,177,15207,5
72715,750,8854,4
197507,3599,90001,3
85834,980,54848,4
158370,2575,81116,3
76745,825,5320,2
186808,3153,10800,3
125300,1735,70518,5
166658,2774,82941,5
241341,5465,2096,3
65733,650,26143,4
142382,2223,632,5
63957,625,11560,5
124568,1726,70287,4
136194,2032,8576,5
155632,2525,80392,5
130422,1893,8161,5
235228,5128,82629,5
258871,6187,101962,4
6329,45,5730,2
225927,4735,96299,5
27686,252,22107,5
95621,1116,59296,4
230046,4851,59244,5
217265,4333,94406,5
222182,4552,10978,5
281383,7228,53731,5
230898,4898,11021,4
3889,16,3661,4
221849,4528,95374,4
257063,6108,101640,5
63460,604,2791,3
195021,3481,1888,4
30823,259,15382,4
276821,7019,2654,5
136730,2040,14805,5
261891,6335,26054,1
125337,1736,70524,5
270657,6684,19325,4
13804,115,11670,5
108503,1363,64671,4
73269,753,4816,3
10151,71,8802,5
184453,3074,87039,4
262604,6373,52998,1
246,0,246,5
196987,3569,89868,5
68105,707,46407,5
2913,14,2778,5
264210,6411,9959,4
219087,4409,1010,5
163338,2712,23259,4
133255,1978,60224,4
132495,1956,73046,5
149603,2398,36924,5
93364,1095,12918,3
101633,1232,16845,4
159180,2608,64150,4
114056,1465,66651,5
251615,5952,58773,5
270956,6700,22962,5
85622,976,54713,4
102197,1232,26236,3
153983,2479,30658,5
232998,5012,37511,5
158232,2574,21274,4
239891,5376,1340,5
235810,5155,98203,4
232353,4979,7654,5
245881,5662,26450,3
108083,1353,11780,5
123743,1714,70000,5
241524,5478,53942,5
60595,574,42656,4
89378,1031,56661,5
48257,392,36035,2
207444,3911,92078,5
235928,5158,5517,4
52012,435,37932,3
170397,2836,83781,3
109140,1378,16769,5
71699,745,4027,5
143481,2240,63238,5
105321,1292,7157,5
43802,353,2492,3
63941,625,44416,5
231805,4947,82040,4
92796,1091,14530,4
250517,5874,70454,4
77632,850,1973,4
4444,22,515,5
259923,6254,76880,4
262794,6380,31868,3
240264,5401,99020,4
278337,7096,3931,5
6781,46,6108,5
51094,424,37492,4
196585,3557,89791,4
100951,1221,29184,4
147531,2349,4338,2
236131,5168,77684,5
184142,3065,86903,4
277023,7029,13994,4
43985,355,33208,5
70524,735,24642,3
251859,5957,56057,2
33650,272,26154,5
200229,3752,2597,5
195594,3503,26170,4
251288,5929,26097,3
48673,398,36307,4
216292,4272,68885,1
229845,4845,96989,2
128336,1813,33785,3
56026,494,40187,5
272676,6811,10585,4
148724,2379,38380,5
72994,753,48936,4
34261,276,19778,3
212299,4046,45069,4
27427,249,21905,5
267680,6532,58620,5
214006,4143,16226,5
84634,960,18658,5
49666,413,36839,5
44878,356,3313,3
122536,1682,67289,4
223794,4645,95839,5
21858,210,975,5
160544,2658,63946,5
212706,4071,18739,4
122681,1688,15129,5
93013,1095,880,3
70834,739,48087,4
237607,5258,98581,4
197263,3583,689,3
118264,1567,2035,1
143825,2249,15535,3
136470,2038,510,4
82836,930,53507,4
254370,6031,74344,5
242240,5508,99335,5
190476,3298,34634,3
107379,1337,64308,5
282658,7304,85249,5
260129,6255,102143,4
146144,2315,6723,4
213162,4100,93403,1
106739,1329,64049,5
260400,6267,72234,5
219025,4407,1001,5
20629,195,16807,4
104650,1282,16563,5
129490,1847,72054,3
123627,1712,26381,1
243039,5553,64019,5
49976,414,36939,4
194754,3470,8254,5
72037,750,2183,3
123006,1694,8879,1
146819,2330,77506,5
127219,1784,71120,5
181927,3017,86329,5
6995,46,6317,4
60134,566,8368,5
233152,5025,2707,3
203948,3851,45150,2
215719,4235,93943,5
166716,2774,82950,5
8857,64,4828,3
1045,5,1024,4
149315,2393,78272,3
137539,2056,31585,5
134902,2010,7177,3
249416,5807,84984,5
159507,2619,10038,3
137607,2057,74444,3
115105,1493,66921,5
160733,2658,66889,4
176589,2923,9160,4
173364,2879,1952,2
65922,653,45344,4
273433,6841,65188,4
181485,3006,4059,5
57879,527,2667,1
134223,1999,73689,5
255684,6067,91219,5
282541,7295,667,5
114442,1475,66767,5
258154,6153,78968,4
129371,1839,72013,4
5524,33,5045,5
105582,1298,28750,4
102112,1232,62192,5
87116,1008,55546,4
184985,3094,23310,5
272020,6780,35575,4
158881,2592,6884,4
109938,1394,65195,4
173429,2880,57507,5
152251,2444,79225,4
211874,4038,57012,5
76428,820,35062,5
78055,856,48726,3
202163,3806,78522,5
22095,216,17833,5
249503,5811,10854,5
141204,2181,1055,1
5039,30,4636,5
155826,2525,80538,5
273593,6846,42944,5
142228,2220,10803,5
102173,1232,7726,4
46044,375,34710,3
43564,350,2992,4
106868,1330,49904,2
46914,378,35214,5
93160,1095,15293,5
43923,355,33156,5
243489,5565,15979,4
194786,3472,3882,5
59199,547,18699,4
191701,3353,16416,5
261804,6333,45215,5
173138,2877,84413,4
215932,4247,91524,5
125588,1738,66115,4
205794,3873,1371,5
202199,3807,74658,5
208624,3939,40323,4
190197,3286,88382,5
181117,2997,10993,4
229217,4836,23327,5
46580,376,35077,5
206881,3896,25078,5
49776,414,36896,2
60598,574,42659,4
16130,135,13518,5
256863,6101,73946,4
181711,3012,12872,2
34237,276,26889,5
26765,246,18484,4
131476,1929,50099,4
245669,5659,614,5
59502,552,42042,5
120902,1644,4043,4
259880,6252,66455,5
1693,9,1649,5
96491,1120,59761,5
65702,649,45263,4
146883,2331,4011,5
87752,1012,38474,1
135540,2022,4338,5
55546,482,39918,5
32367,271,25585,4
91971,1083,57958,5
93576,1095,3902,5
280737,7199,585,5
21692,207,17552,4
104364,1278,63210,5
165655,2758,58421,4
57105,514,40729,5
73358,754,11137,1
278343,7097,28525,5
41445,336,31610,3
201159,3778,2597,5
162945,2705,64481,3
223380,4619,95743,5
26695,246,21326,5
33827,274,26583,5
45515,368,34335,5
88760,1027,56345,5
251722,5954,100875,1
181155,2998,25251,3
85303,973,38712,5
94336,1103,58679,4
115937,1509,67176,4
162548,2694,68446,4
12523,98,10661,4
205866,3873,49051,4
274778,6900,42246,5
69547,720,47364,4
280687,7196,104680,5
192918,3377,13527,2
131570,1935,2739,5
96949,1123,13027,5
209028,3944,53961,5
244585,5626,99643,5
251660,5953,100866,5
4482,23,4174,4
196821,3566,15324,5
169425,2821,1982,4
110115,1401,65248,3
45997,375,34682,1
18141,173,14975,4
93292,1095,28743,4
269194,6596,103108,5
106153,1313,16233,4
57851,527,41137,5
271930,6773,51849,4
143107,2237,5150,5
97895,1143,492,3
24031,233,18177,5
26658,245,21290,4
255225,6051,36638,5
74285,767,49420,3
119621,1604,68452,4
273748,6853,73944,5
159998,2638,61338,5
74721,776,49655,5
25259,238,20304,5
164474,2730,2739,5
129098,1830,3427,5
74011,764,38008,4
136243,2032,7448,4
243825,5583,79412,5
6902,46,6229,5
268713,6573,42275,5
160755,2658,528,5
16727,143,13963,5
284076,7374,105113,1
158011,2574,56559,5
87547,1012,54728,4
117631,1547,67763,2
18330,174,15129,4
232529,4990,96536,5
241863,5498,58790,5
42691,342,32437,5
111041,1408,65599,2
19409,190,15900,5
38958,329,29749,4
185282,3104,1340,3
194500,3458,21464,3
133482,1985,52704,5
245899,5662,58126,3
237732,5269,23295,4
155043,2504,19995,2
101011,1222,61719,3
240892,5432,99134,3
124526,1725,70269,4
171572,2853,62839,5
109674,1385,60684,4
109319,1379,44189,5
164810,2740,82166,5
45173,359,6956,5
96696,1120,33024,5
110516,1402,62191,5
152647,2448,79361,5
251335,5932,37115,5
171853,2862,9005,5
109221,1378,645,5
138546,2087,19187,5
52412,438,38150,4
141393,2193,17273,4
111226,1412,53157,4
111776,1433,63719,4
270938,6699,71977,5
100946,1220,59738,5
93697,1095,7805,3
245730,5659,632,4
72978,753,10264,2
144275,2264,7855,4
120768,1642,16232,2
252069,5963,100943,5
18281,173,15086,5
161064,2661,81875,5
154949,2498,80169,5
17120,150,14267,5
58742,537,41627,5
174382,2889,40528,5
235619,5146,74846,5
30031,258,23855,2
232587,4991,97583,5
177748,2934,85389,1
252643,5971,85515,4
248417,5767,43759,1
129626,1848,23626,4
168045,2791,69857,5
90131,1048,57017,5
159733,2629,26124,5
11698,90,2963,3
274490,6881,103787,4
248393,5765,37729,5
202382,3814,23670,5
106193,1314,54504,4
24172,234,19388,2
29386,256,15394,4
22208,218,621,5
216611,4292,56077,5
137646,2059,37327,5
189929,3271,62950,4
134301,2001,73711,5
152215,2443,79217,5
197346,3588,6911,4
12163,97,10344,5
143971,2251,61337,5
150430,2412,64794,5
197708,3612,1113,3
48392,394,29323,5
74419,771,10872,4
196425,3552,89755,4
58427,534,41428,5
128385,1813,33956,1
35935,293,22052,4
34258,276,26903,4
133820,1990,42801,5
188795,3223,11866,5
192897,3376,10703,5
208649,3939,21238,4
129061,1829,4368,5
29324,256,23250,5
96557,1120,21847,3
35693,290,21591,5
239390,5353,26412,4
274034,6858,11391,5
63044,592,4271,5
57818,525,41119,5
229567,4841,78669,3
42188,342,32111,5
71248,741,48292,3
126706,1766,26022,3
5533,33,2945,5
230425,4872,28577,4
238814,5325,3594,4
188731,3220,12259,3
184143,3065,6914,5
208614,3939,17441,2
134452,2001,70459,4
187288,3164,58623,5
189709,3260,2584,5
46238,375,34826,4
40184,330,26154,5
194845,3473,89362,4
283269,7330,5394,5
164295,2728,82572,5
105567,1297,63614,5
188331,3202,87905,5
78770,868,4340,5
28327,255,22552,4
78602,862,51557,5
163358,2712,64292,5
211201,4026,92957,3
175208,2905,76529,5
119952,1618,68608,4
213437,4123,55184,3
51705,433,37799,3
52403,438,32737,2
173611,2882,66728,5
235844,5157,56835,3
71722,745,48529,4
96006,1120,47818,5
159629,2625,81520,4
270133,6650,26473,4
283220,7327,17390,2
201290,3780,11106,3
236695,5203,77684,5
233819,5063,4351,5
49290,408,23330,5
59557,553,8864,4
231132,4915,2707,4
77199,837,13730,4
211516,4031,93017,4
88717,1026,8344,5
42036,342,31988,1
67405,694,7324,3
128709,1819,71773,5
191217,3334,3998,4
93374,1095,10299,1
142145,2220,75979,3
148516,2376,27202,3
254214,6022,15221,3
171522,2853,84019,5
41926,341,31923,3
93950,1100,1943,4
141257,2182,75624,5
51950,435,36151,5
235270,5131,98082,2
279740,7149,43051,4
65544,649,45201,5
267178,6515,26452,4
278257,7093,21257,3
254713,6039,96113,5
120895,1644,40103,4
99662,1188,11724,5
215158,4199,93810,4
109838,1392,41163,4
225207,4708,21287,5
91728,1081,25359,3
194876,3475,89367,1
267731,6535,22536,3
278483,7105,102203,4
163506,2712,82407,5
48882,400,36403,5
22278,219,17959,4
159746,2629,58773,5
262572,6370,80715,3
140049,2147,58689,5
9005,64,7929,4
127477,1791,46471,1
80842,905,7982,5
112800,1444,66202,4
46054,375,34716,5
132646,1956,13626,5
278487,7105,82715,3
161058,2661,81873,5
275854,6969,104017,4
283197,7327,15949,3
219817,4436,23295,5
171061,2847,26241,4
180521,2975,8313,5
86831,1002,26124,4
204442,3857,70117,2
112727,1444,66166,4
176908,2923,85220,4
73920,764,1045,4
30180,258,24000,3
8289,64,3687,5
219971,4445,10807,5
210742,4005,47422,4
40912,334,31193,4
106311,1316,63853,5
276327,6993,13560,5
16203,135,12390,1
23005,227,18480,1
128477,1813,71636,2
180958,2994,9357,3
125389,1737,70544,5
136445,2037,14731,3
256246,6085,79528,1
28584,255,8054,5
247817,5747,72957,5
236663,5203,26057,5
202247,3808,45215,5
6685,46,6027,5
23043,227,3164,5
16396,140,13717,4
106391,1317,63892,5
200499,3762,76515,1
262846,6381,74765,3
253545,6001,27221,5
6813,46,6140,4
168252,2791,83317,5
273090,6826,103602,4
66509,675,4148,3
34523,278,632,3
50331,415,37101,4
191363,3344,2300,1
265391,6452,42963,4
50403,416,1340,5
83335,933,53724,5
145891,2309,77157,3
215773,4237,43767,5
150692,2413,2158,4
282219,7270,104871,5
270333,6666,70297,5
280816,7206,45882,4
1955,9,1898,4
132262,1956,1340,5
2139,9,2066,5
159855,2633,81584,4
75978,807,2707,5
219772,4435,94912,5
106600,1324,3573,4
95421,1114,59205,5
140548,2160,32301,5
124395,1725,70211,5
69836,725,47506,4
166001,2765,82828,5
28160,255,22430,4
132099,1953,9357,4
240550,5415,79332,4
240254,5401,99015,4
239897,5376,86013,5
200633,3764,90873,5
51078,424,37480,5
186977,3157,62214,2
151783,2439,36530,2
87709,1012,55939,5
59630,553,42088,4
205787,3873,14143,3
30815,259,24591,4
230357,4867,4373,5
162154,2687,56596,2
141274,2183,36817,5
154953,2498,52446,4
107505,1340,4351,5
44115,355,33333,4
279658,7144,67881,5
140262,2152,75314,4
29470,256,23339,5
166922,2779,11023,5
280406,7189,84450,4
59203,547,15277,3
42197,342,32118,5
117208,1541,67609,4
184861,3088,87152,3
25625,241,7407,3
62733,586,43773,1
156250,2541,3573,5
234667,5106,490,4
119131,1589,68267,5
186103,3134,38308,4
124983,1731,48527,4
120677,1640,68877,5
47365,386,35421,4
113909,1461,3573,5
244339,5607,5046,4
3177,15,3019,1
139928,2137,636,4
80503,902,8188,5
274652,6894,90479,4
35774,291,2162,5
109854,1392,35131,5
124564,1726,70285,5
189215,3238,25596,4
265494,6456,28715,3
261082,6298,29746,5
44676,356,33797,3
76651,824,5099,5
195263,3490,14919,4
181978,3020,86343,4
176936,2923,2096,4
181648,3011,45503,4
71902,750,7419,1
127888,1802,15291,4
32085,269,25382,5
170949,2847,83896,4
264698,6424,36640,4
131369,1924,10635,5
24523,234,19715,4
38433,325,29371,4
13273,110,9967,5
111308,1417,4336,4
34026,275,25800,5
141958,2215,31096,4
43598,350,32983,2
84388,953,1824,5
159334,2614,81411,4
213640,4128,58753,1
116934,1528,16305,4
137636,2058,74455,2
92499,1089,20487,3
281186,7222,9141,3
125616,1738,26108,3
136688,2040,49917,5
94623,1103,58849,2
174717,2896,56644,4
159284,2613,2102,4
113411,1457,31382,4
243475,5565,520,5
163486,2712,30953,5
32948,272,1302,1
262188,6349,87751,5
162446,2690,45258,2
198401,3653,90275,4
19945,193,16278,4
117270,1541,1371,3
82472,927,3994,4
157686,2568,1952,3
52374,438,38127,5
58907,537,41759,5
211025,4017,61287,3
198357,3650,90262,2
28143,254,22423,5
62175,581,7408,4
281762,7250,11780,2
24364,234,19567,5
114010,1464,66628,3
137124,2047,48884,4
189484,3253,475,4
216323,4273,94105,5
137542,2056,73857,5
273791,6853,98319,5
60089,565,32602,5
92915,1095,58227,5
211159,4023,5691,4
227763,4796,96620,3
209732,3960,567,2
217664,4350,94498,4
212865,4082,6921,5
253902,6010,80990,5
71206,741,48261,5
76898,831,7240,5
25557,241,20489,2
88060,1013,56074,3
224035,4661,51053,3
185993,3132,87384,3
255578,6065,82403,2
143557,2243,20354,5
268375,6559,103035,5
68933,720,9223,4
182908,3034,15314,4
136821,2041,8244,5
213443,4123,91043,3
152247,2444,14749,4
210932,4012,84483,4
166028,2766,45083,3
76226,815,49477,4
129283,1835,4369,5
116801,1523,63259,4
281446,7228,1995,5
225238,4709,35292,3
80918,906,52571,5
67853,700,2634,3
150295,2412,78570,3
282530,7294,54310,2
140247,2152,31678,1
249824,5830,85657,1
196580,3557,7365,4
9750,67,8486,5
32099,270,25386,3
1484,8,1443,5
32681,272,25824,4
131327,1921,55488,2
40439,330,30914,4
195437,3498,51117,4
263267,6398,1982,2
189620,3257,937,4
258577,6179,7432,4
223382,4619,83601,4
161,0,161,5
147298,2343,21181,4
236183,5171,98302,4
226382,4743,45593,5
62872,590,6364,5
109810,1392,65129,5
20146,193,5220,4
181800,3013,1470,5
265938,6466,37095,4
243563,5567,91472,3
159258,2612,5251,4
13049,106,4870,4
262624,6375,12481,5
90878,1055,57441,5
93765,1095,8258,3
256713,6098,60973,5
30221,258,24040,4
213672,4131,13614,2
210312,3986,92682,4
283744,7356,67867,4
176741,2923,83941,3
221268,4492,59351,5
128383,1813,34025,4
39607,330,30307,5
112885,1445,64578,5
157525,2567,14855,5
24848,236,19998,4
194896,3475,89369,1
18180,173,15008,4
42013,342,31973,4
119259,1590,62795,4
132811,1959,2739,5
191628,3351,2790,4
256630,6097,1982,4
159751,2630,576,1
200771,3769,90907,4
44220,355,33428,4
80608,902,20718,4
15613,135,4778,3
655,0,653,4
57414,523,40921,4
174907,2899,84786,5
35530,289,27585,4
240614,5415,99078,1
266289,6483,27155,4
25575,241,20409,4
199322,3707,49456,5
14117,120,11942,3
5748,35,2587,5
33265,272,26188,4
141949,2214,75860,5
167633,2787,82653,5
243072,5554,26039,5
206344,3886,11717,5
169023,2810,65014,5
8684,64,1202,3
122665,1687,69734,5
81686,914,52980,4
62679,586,43742,5
175687,2911,10960,4
181401,3004,86217,5
217361,4338,2802,4
139395,2110,16278,5
51958,435,37902,5
140462,2158,24665,3
233175,5025,20329,5
162918,2705,10703,4
266095,6472,12009,4
207333,3905,58906,5
62393,582,43603,5
86980,1003,23248,4
27163,248,21706,4
213897,4141,4369,5
118411,1567,11157,3
37394,307,28744,5
7967,60,7097,5
45974,374,4351,1
26598,245,5842,5
21517,204,17419,5
85725,976,5417,5
56782,508,40606,5
68791,718,10045,1
273790,6853,61828,5
60263,567,42480,5
235247,5129,88742,5
120489,1635,68817,2
254010,6015,84356,5
282389,7284,4253,5
94716,1103,1976,2
126789,1770,8380,5
148834,2380,78065,2
167435,2786,42276,5
117256,1541,67619,5
45007,356,34040,4
104207,1277,1302,5
155218,2511,38398,4
56994,511,30566,5
257561,6141,26904,5
261193,6306,16202,4
169766,2826,78642,4
122675,1687,74,4
254980,6049,14712,5
259866,6251,79253,5
159139,2606,31544,3
236173,5171,98295,5
23252,230,18681,4
127861,1800,1890,5
87510,1012,55798,4
211035,4018,63375,4
245195,5648,20354,5
71085,740,7018,5
95962,1120,315,4
40760,332,31065,5
28244,255,14125,4
192709,3370,72961,5
84130,952,7300,4
135366,2018,26063,5
183938,3057,22980,5
63282,600,44077,4
13361,110,11304,4
177475,2931,24490,4
245054,5646,91695,5
212716,4072,93240,5
37165,306,22401,3
91855,1082,42055,5
234887,5119,84745,4
179975,2953,12038,5
73719,762,49181,5
43693,351,2699,4
204154,3851,35150,5
109848,1392,6927,3
237114,5228,56057,4
229981,4849,97017,5
8646,64,7650,2
146839,2331,30826,4
138192,2077,74689,4
141480,2197,75708,5
67488,694,46067,5
239058,5342,76865,5
259270,6211,102016,2
153211,2459,79537,5
77233,838,2048,2
213450,4123,9348,5
199905,3737,64313,4
166380,2772,38044,5
176351,2919,27455,5
129258,1834,14889,4
272326,6791,48849,4
159782,2630,12506,4
260627,6280,61834,4
230317,4865,11469,5
48595,397,36258,5
219499,4418,6815,4
224579,4693,96051,5
26785,246,21397,4
84995,967,11159,5
189004,3233,68844,5
166951,2779,34760,1
260451,6268,63252,4
212288,4045,65557,5
223984,4656,64295,3
232852,5005,6089,5
235484,5137,43782,4
115124,1493,10845,5
235896,5157,98229,4
270683,6687,4163,5
99126,1172,60988,4
229830,4845,73107,4
69827,725,47503,3
135915,2030,74096,2
133142,1971,34479,5
84170,952,34413,5
78477,859,33749,5
277272,7043,85123,5
177718,2934,42263,5
100538,1202,4826,4
11509,89,9842,5
160534,2658,34610,4
111933,1436,65910,5
114863,1485,37323,5
116686,1521,2521,5
29858,258,23686,4
142249,2220,76049,2
226016,4737,44279,5
192249,3364,28749,3
190502,3299,51232,5
153963,2479,79789,5
157066,2555,65741,4
92837,1092,44792,4
6448,46,5833,2
187961,3188,42118,4
7809,60,6970,5
140002,2143,6909,5
273544,6846,103647,5
242259,5508,12042,4
258924,6189,6928,4
230231,4859,72443,5
17992,167,2667,5
226761,4760,79406,4
215849,4243,93974,5
197004,3569,28686,3
108254,1357,6909,5
6270,44,5678,5
189235,3239,70605,4
163524,2712,82415,5
189734,3260,88277,5
10819,76,9327,5
163705,2715,80853,5
167555,2787,77842,5
85130,970,4195,5
222751,4585,2597,5
134634,2002,73790,4
112186,1441,66004,4
43301,347,28818,3
25554,241,2198,5
18876,185,1258,5
167525,2787,2120,3
249352,5805,99781,5
1810,9,1757,5
123080,1695,63491,4
1365,8,1331,5
234789,5112,94657,5
211181,4026,92951,4
83462,936,17109,5
189781,3262,58662,5
30936,259,24667,4
120974,1647,43395,4
253293,5996,84913,5
120101,1621,68679,5
243184,5557,42974,5
129823,1859,72153,5
147481,2346,60855,5
50808,419,37302,4
151258,2426,78924,4
140989,2175,31060,5
5455,33,4991,5
219186,4412,4369,5
282959,7312,10703,5
202217,3808,89084,4
94360,1103,58694,5
276123,6983,56886,1
145256,2287,3891,5
231886,4951,8861,3
95870,1120,59443,3
160459,2655,51105,4
137503,2055,74406,5
17913,167,4368,5
34665,280,27180,5
149683,2401,24833,5
78786,870,4846,5
210889,4012,1930,3
738,1,735,5
122405,1679,1984,5
220433,4457,3587,5
176581,2923,39733,3
80570,902,1600,5
115218,1494,20391,5
40905,334,31186,3
243598,5570,1113,5
158823,2590,1936,5
56999,511,40688,4
280579,7191,58957,5
145438,2292,38150,4
106763,1329,44974,5
199150,3695,90521,3
93970,1100,6883,5
117972,1558,67868,4
57320,521,12506,5
246472,5675,23306,4
231861,4950,97413,4
157937,2573,16325,5
188690,3218,88059,3
128159,1811,26063,5
235320,5132,15979,4
120375,1629,38999,4
213631,4128,11018,5
1048,5,1026,5
150747,2414,78752,4
259372,6220,16915,4
15165,133,9351,5
138058,2074,74644,3
146358,2321,77347,5
130156,1880,72267,5
261289,6311,59922,4
71142,741,48213,5
276711,7015,73161,5
39246,330,29985,5
262647,6375,43472,5
72562,750,25928,3
112254,1441,9231,4
175543,2908,859,1
33901,274,26039,5
238521,5305,5220,5
191290,3339,88637,5
164042,2719,47852,5
229984,4849,1972,5
52514,438,16576,5
179354,2943,84341,4
257964,6153,42245,5
273893,6853,9912,4
140490,2158,60176,2
138850,2096,56090,4
191301,3340,88640,5
197340,3587,89948,5
67761,698,46201,5
74287,767,12031,4
83193,933,45985,1
245293,5649,74120,5
278956,7113,80012,5
24700,236,19887,5
249093,5799,53902,2
132357,1956,34079,4
197667,3609,90042,4
44132,355,33349,5
267585,6530,53127,4
20807,197,16936,4
253003,5987,101102,5
119390,1597,68381,2
126539,1759,26244,5
267787,6535,82526,4
119450,1599,8368,5
113948,1461,42835,5
260086,6255,2690,4
260335,6264,98609,5
147964,2360,2280,5
177800,2936,66952,4
93792,1095,37502,5
132853,1960,11144,5
127231,1785,71127,5
105688,1301,4808,1
158840,2590,1465,4
233677,5053,97785,5
216155,4265,91874,4
22032,214,17786,4
235358,5133,26096,4
64131,626,42111,4
222190,4553,25932,3
34987,282,6720,4
76292,817,50481,4
94346,1103,34383,4
180211,2966,74175,5
196423,3552,63658,4
117687,1549,44741,5
219938,4443,4054,5
44804,356,33903,2
33837,274,4369,2
262987,6383,102438,5
40585,331,6909,3
114729,1481,66848,3
